Heart,Intervention,NumClips,Pressure,FlowRate,Pin,Force,ForceDifference,PressureDifference,FlowDifference,ClipOrder,Treatment,AnnularArea,AnnularPerimeter,SLDiameter,APDiameter,CoaptationGapArea,Leaflet,LeafletArea,LeafletPerimeter,LeafletHeight,LeafletWidth
12,Control,0,36.5252322012335,55.0776626135344,7,-0.0626359083128953,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Anterior,654.783636275052,136.883426453721,20.2045219074615,23.0377681385498
12,Control,0,36.5252322012335,55.0776626135344,7,-0.0626359083128953,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Posterior,571.924230019731,133.94514114377,21.4077647364308,13.667400131237
12,Control,0,36.5252322012335,55.0776626135344,8,-0.227936935203465,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Septal,382.766964698025,99.6140585619361,18.2265406217927,19.8576632846828
12,Control,0,36.5252322012335,55.0776626135344,8,-0.227936935203465,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Anterior,654.783636275052,136.883426453721,20.2045219074615,23.0377681385498
12,Control,0,36.5252322012335,55.0776626135344,8,-0.227936935203465,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Posterior,571.924230019731,133.94514114377,21.4077647364308,13.667400131237
13,Control,0,37.1161475457919,50.3441536082599,1,-0.452688638247786,0,0,0,None,0,1184.996614338,123.70142091416,40.5805976573718,37.0235049110002,2.60663274549799,Septal,353.636491189537,85.5437385612564,15.3661620983566,25.627687862842
13,Control,0,37.1161475457919,50.3441536082599,1,-0.452688638247786,0,0,0,None,0,1184.996614338,123.70142091416,40.5805976573718,37.0235049110002,2.60663274549799,Anterior,708.093927448475,152.338010437934,20.0771946187816,22.3637289905136
13,Control,0,37.1161475457919,50.3441536082599,1,-0.452688638247786,0,0,0,None,0,1184.996614338,123.70142091416,40.5805976573718,37.0235049110002,2.60663274549799,Posterior,479.691166341545,121.446470891647,17.0876010279957,16.0880440760509
13,Control,0,37.1161475457919,50.3441536082599,2,-0.557857950112968,0,0,0,None,0,1184.996614338,123.70142091416,40.5805976573718,37.0235049110002,2.60663274549799,Septal,353.636491189537,85.5437385612564,15.3661620983566,25.627687862842
13,Control,0,37.1161475457919,50.3441536082599,2,-0.557857950112968,0,0,0,None,0,1184.996614338,123.70142091416,40.5805976573718,37.0235049110002,2.60663274549799,Anterior,708.093927448475,152.338010437934,20.0771946187816,22.3637289905136
13,Control,0,37.1161475457919,50.3441536082599,2,-0.557857950112968,0,0,0,None,0,1184.996614338,123.70142091416,40.5805976573718,37.0235049110002,2.60663274549799,Posterior,479.691166341545,121.446470891647,17.0876010279957,16.0880440760509
13,Control,0,37.1161475457919,50.3441536082599,3,-0.0153822605677289,0,0,0,None,0,1184.996614338,123.70142091416,40.5805976573718,37.0235049110002,2.60663274549799,Septal,353.636491189537,85.5437385612564,15.3661620983566,25.627687862842
13,Control,0,37.1161475457919,50.3441536082599,3,-0.0153822605677289,0,0,0,None,0,1184.996614338,123.70142091416,40.5805976573718,37.0235049110002,2.60663274549799,Anterior,708.093927448475,152.338010437934,20.0771946187816,22.3637289905136
13,Control,0,37.1161475457919,50.3441536082599,3,-0.0153822605677289,0,0,0,None,0,1184.996614338,123.70142091416,40.5805976573718,37.0235049110002,2.60663274549799,Posterior,479.691166341545,121.446470891647,17.0876010279957,16.0880440760509
13,Control,0,37.1161475457919,50.3441536082599,4,-0.034712248215865,0,0,0,None,0,1184.996614338,123.70142091416,40.5805976573718,37.0235049110002,2.60663274549799,Septal,353.636491189537,85.5437385612564,15.3661620983566,25.627687862842
13,Control,0,37.1161475457919,50.3441536082599,4,-0.034712248215865,0,0,0,None,0,1184.996614338,123.70142091416,40.5805976573718,37.0235049110002,2.60663274549799,Anterior,708.093927448475,152.338010437934,20.0771946187816,22.3637289905136
13,Control,0,37.1161475457919,50.3441536082599,4,-0.034712248215865,0,0,0,None,0,1184.996614338,123.70142091416,40.5805976573718,37.0235049110002,2.60663274549799,Posterior,479.691166341545,121.446470891647,17.0876010279957,16.0880440760509
13,Control,0,37.1161475457919,50.3441536082599,5,-0.222064695892124,0,0,0,None,0,1184.996614338,123.70142091416,40.5805976573718,37.0235049110002,2.60663274549799,Septal,353.636491189537,85.5437385612564,15.3661620983566,25.627687862842
13,Control,0,37.1161475457919,50.3441536082599,5,-0.222064695892124,0,0,0,None,0,1184.996614338,123.70142091416,40.5805976573718,37.0235049110002,2.60663274549799,Anterior,708.093927448475,152.338010437934,20.0771946187816,22.3637289905136
13,Control,0,37.1161475457919,50.3441536082599,5,-0.222064695892124,0,0,0,None,0,1184.996614338,123.70142091416,40.5805976573718,37.0235049110002,2.60663274549799,Posterior,479.691166341545,121.446470891647,17.0876010279957,16.0880440760509
13,Control,0,37.1161475457919,50.3441536082599,6,-0.268116194512645,0,0,0,None,0,1184.996614338,123.70142091416,40.5805976573718,37.0235049110002,2.60663274549799,Septal,353.636491189537,85.5437385612564,15.3661620983566,25.627687862842
13,Control,0,37.1161475457919,50.3441536082599,6,-0.268116194512645,0,0,0,None,0,1184.996614338,123.70142091416,40.5805976573718,37.0235049110002,2.60663274549799,Anterior,708.093927448475,152.338010437934,20.0771946187816,22.3637289905136
